time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1762413402.920958,-0.005209,0.066320,1.000000,0.917721,-0.019716,-0.027530,0.000000,0.000828,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762413402.954308,-0.005209,0.066320,1.000000,0.917721,-0.019716,-0.027530,0.000000,0.000828,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762413402.987687,-0.004593,0.064300,1.000000,0.917721,-0.019716,-0.027530,0.000000,0.000828,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762413403.021026,-0.004593,0.064300,1.000000,0.917721,-0.019716,-0.027530,0.000000,0.000828,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762413403.054343,-0.003646,0.061781,1.000000,0.917721,-0.020000,-0.032026,0.000000,0.000745,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762413403.087685,-0.003646,0.061781,1.000000,0.917721,-0.020000,-0.032026,0.000000,0.000745,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762413403.120981,-0.002630,0.059078,1.000000,0.916868,-0.019972,-0.032043,0.000000,-0.001376,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762413403.154298,-0.002630,0.059078,1.000000,0.916868,-0.019972,-0.032043,0.000000,-0.001376,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762413403.187665,-0.002630,0.059078,1.000000,0.916868,-0.019972,-0.032043,0.000000,-0.001376,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762413403.221009,-0.002630,0.059078,1.000000,0.916868,-0.019972,-0.032043,0.000000,-0.001376,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762413403.254278,-0.002630,0.059078,1.000000,0.916868,-0.019972,-0.032043,0.000000,-0.001376,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762413403.287662,-0.002630,0.059078,1.000000,0.916868,-0.019972,-0.032043,0.000000,-0.001376,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
