time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1762403494.575330,0.005759,0.016734,1.000000,1.206206,-0.002252,-0.003773,0.000000,-0.000150,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762403494.608537,0.005770,0.016569,1.000000,1.206206,-0.002380,-0.001097,0.000000,-0.000135,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762403494.641891,0.005770,0.016569,1.000000,1.206206,-0.002380,-0.001097,0.000000,-0.000135,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762403494.675183,0.005770,0.016569,1.000000,1.206206,-0.002380,-0.001097,0.000000,-0.000135,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762403494.708535,0.005770,0.016569,1.000000,1.206206,-0.002380,-0.001097,0.000000,-0.000135,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762403494.741896,0.005770,0.016569,1.000000,1.206206,-0.002380,-0.001097,0.000000,-0.000135,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762403494.775187,0.005770,0.016569,1.000000,1.206206,-0.002380,-0.001097,0.000000,-0.000135,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762403494.808532,0.005770,0.016569,1.000000,1.206206,-0.002380,-0.001097,0.000000,-0.000135,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762403494.841886,0.005770,0.016569,1.000000,1.206206,-0.002380,-0.001097,0.000000,-0.000135,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762403494.875225,0.005770,0.016569,1.000000,1.206206,-0.002380,-0.001097,0.000000,-0.000135,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
