time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1762398913.207280,0.002377,0.072643,1.000000,0.797139,-0.018927,-0.039604,0.000000,0.000035,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762398913.240611,0.002377,0.072643,1.000000,0.797139,-0.018927,-0.039604,0.000000,0.000035,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762398913.273917,0.003496,0.069591,1.000000,0.796668,-0.018908,-0.039613,0.000000,-0.001138,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762398913.307280,0.003496,0.069591,1.000000,0.796668,-0.018908,-0.039613,0.000000,-0.001138,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762398913.340597,0.004476,0.066919,1.000000,0.796668,-0.018908,-0.039613,0.000000,-0.001138,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762398913.373981,0.004476,0.066919,1.000000,0.796668,-0.018908,-0.039613,0.000000,-0.001138,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762398913.407233,0.005434,0.064411,1.000000,0.797570,-0.015881,-0.034395,0.000000,-0.000461,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762398913.440651,0.005434,0.064411,1.000000,0.797570,-0.015881,-0.034395,0.000000,-0.000461,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762398913.473943,0.006291,0.062168,1.000000,0.797570,-0.015881,-0.034395,0.000000,-0.000461,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762398913.507315,0.006291,0.062168,1.000000,0.797570,-0.015881,-0.034395,0.000000,-0.000461,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762398913.540613,0.007195,0.059802,1.000000,0.797570,-0.015881,-0.034395,0.000000,-0.000461,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762398913.573969,0.007195,0.059802,1.000000,0.797570,-0.015881,-0.034395,0.000000,-0.000461,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762398913.607316,0.007195,0.059802,1.000000,0.797570,-0.015881,-0.034395,0.000000,-0.000461,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
