time,x,y,z,roll,pitch,yaw,linx,liny,linz,angx,angy,angz,cmd_linx,cmd_liny,cmd_linz,cmd_angz,raw_linx,raw_liny,raw_linz,raw_angz,yaw_pos,yaw_rate
1762205223.734144,1.587240,-0.007166,0.768707,0.013963,-0.006438,-2.858350,0.008739,0.012680,0.067626,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858350,0.000000
1762205223.767400,1.587240,-0.007166,0.768707,0.013963,-0.006438,-2.858350,0.008739,0.012680,0.067626,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858350,0.000000
1762205223.800944,1.587240,-0.007166,0.768707,0.013963,-0.006438,-2.858350,0.008739,0.012680,0.067626,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858350,0.000000
1762205223.834050,1.586873,-0.008273,0.773829,0.013963,-0.006438,-2.858350,0.008739,0.012680,0.067626,0.000000,0.000000,0.000000,0.062536,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858350,0.000000
1762205223.867425,1.586568,-0.008855,0.776585,0.010722,-0.007868,-2.856972,0.007992,0.008289,0.048293,0.000000,0.000000,0.000000,1.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.856972,0.000000
1762205223.900811,1.586568,-0.008855,0.776585,0.010722,-0.007868,-2.856972,0.007992,0.008289,0.048293,0.000000,0.000000,0.000000,1.000000,0.251654,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.856972,0.000000
1762205223.934085,1.586568,-0.008855,0.776585,0.010722,-0.007868,-2.856972,0.007992,0.008289,0.048293,0.000000,0.000000,0.000000,1.000000,0.251654,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.856972,0.000000
1762205223.967394,1.586176,-0.009602,0.780121,0.010722,-0.007868,-2.856972,0.007992,0.008289,0.048293,0.000000,0.000000,0.000000,1.000000,0.251654,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.856972,0.000000
1762205224.000772,1.586176,-0.009602,0.780121,0.010722,-0.007868,-2.856972,0.007992,0.008289,0.048293,0.000000,0.000000,0.000000,1.000000,0.251654,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.856972,0.000000
1762205224.034039,1.586216,-0.010429,0.783692,0.010722,-0.007868,-2.856972,0.003028,0.012583,0.055773,0.000000,0.000000,0.000000,1.000000,0.251654,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.856972,0.000000
1762205224.067439,1.586254,-0.011194,0.786991,0.000964,0.015066,-2.857568,0.003020,0.012585,0.055773,0.000000,0.000000,0.000000,1.000000,0.251654,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857568,0.000000
1762205224.100766,1.586254,-0.011194,0.786991,0.000964,0.015066,-2.857568,0.003020,0.012585,0.055773,0.000000,0.000000,0.000000,1.000000,0.251654,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857568,0.000000
1762205224.134034,1.586281,-0.011753,0.789403,0.000964,0.015066,-2.857568,0.003020,0.012585,0.055773,0.000000,0.000000,0.000000,1.000000,0.251654,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857568,0.000000
1762205224.167431,1.586281,-0.011753,0.789403,0.000964,0.015066,-2.857568,0.003020,0.012585,0.055773,0.000000,0.000000,0.000000,1.000000,0.251654,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857568,0.000000
1762205224.200830,1.586281,-0.011753,0.789403,0.000964,0.015066,-2.857568,0.003020,0.012585,0.055773,0.000000,0.000000,0.000000,1.000000,0.251654,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857568,0.000000
1762205224.234023,1.576961,-0.019669,0.792873,0.000964,0.015066,-2.857568,0.110113,0.049184,0.034217,0.000000,0.000000,0.000000,1.000000,0.251654,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857568,0.000000
1762205224.267431,1.576961,-0.019669,0.792873,0.000964,0.015066,-2.857568,0.110113,0.049184,0.034217,0.000000,0.000000,0.000000,1.000000,0.251654,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857568,0.000000
1762205224.300738,1.571015,-0.024718,0.795086,-0.016552,0.071340,-2.857208,0.110131,0.049144,0.034217,0.000000,0.000000,0.000000,1.000000,0.251654,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857208,0.000000
1762205224.334049,1.571015,-0.024718,0.795086,-0.016552,0.071340,-2.857208,0.110131,0.049144,0.034217,0.000000,0.000000,0.000000,1.000000,0.251654,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857208,0.000000
1762205224.367393,1.565029,-0.029803,0.797314,-0.016552,0.071340,-2.857208,0.110131,0.049144,0.034217,0.000000,0.000000,0.000000,1.000000,0.251654,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857208,0.000000
1762205224.400933,1.565029,-0.029803,0.797314,-0.016552,0.071340,-2.857208,0.110131,0.049144,0.034217,0.000000,0.000000,0.000000,1.000000,0.251654,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857208,0.000000
1762205224.434032,1.558843,-0.035057,0.799617,-0.016552,0.071340,-2.857208,0.110131,0.049144,0.034217,0.000000,0.000000,0.000000,1.000000,0.251654,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857208,0.000000
1762205224.467430,1.552162,-0.040217,0.802504,-0.016552,0.071340,-2.857208,0.210085,0.082282,0.077163,0.000000,0.000000,0.000000,1.000000,0.268102,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857208,0.000000
1762205224.500754,1.552162,-0.040217,0.802504,-0.016552,0.071340,-2.857208,0.210085,0.082282,0.077163,0.000000,0.000000,0.000000,0.876705,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857208,0.000000
1762205224.534102,1.540896,-0.048920,0.807373,-0.018636,0.082013,-2.858659,0.209965,0.082587,0.077163,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858659,0.000000
1762205224.567391,1.530062,-0.057287,0.812054,-0.018636,0.082013,-2.858659,0.209965,0.082587,0.077163,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858659,0.000000
1762205224.600756,1.530062,-0.057287,0.812054,-0.018636,0.082013,-2.858659,0.209965,0.082587,0.077163,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858659,0.000000
1762205224.634076,1.530062,-0.057287,0.812054,-0.018636,0.082013,-2.858659,0.209965,0.082587,0.077163,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858659,0.000000
1762205224.667433,1.506430,-0.072438,0.817725,-0.018636,0.082013,-2.858659,0.393383,0.116170,0.082855,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858659,0.000000
1762205224.700760,1.506430,-0.072438,0.817725,-0.018636,0.082013,-2.858659,0.393383,0.116170,0.082855,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858659,0.000000
1762205224.734042,1.474231,-0.093080,0.825451,-0.014308,0.084821,-2.857891,0.393472,0.115868,0.082855,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857891,0.000000
1762205224.767493,1.474231,-0.093080,0.825451,-0.014308,0.084821,-2.857891,0.393472,0.115868,0.082855,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857891,0.000000
1762205224.800705,1.457953,-0.103515,0.829356,-0.014308,0.084821,-2.857891,0.393472,0.115868,0.082855,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857891,0.000000
1762205224.834004,1.433858,-0.116640,0.832001,-0.014308,0.084821,-2.857891,0.461273,0.100760,0.045513,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857891,0.000000
1762205224.867389,1.433858,-0.116640,0.832001,-0.014308,0.084821,-2.857891,0.461273,0.100760,0.045513,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857891,0.000000
1762205224.900781,1.433858,-0.116640,0.832001,-0.014308,0.084821,-2.857891,0.461273,0.100760,0.045513,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857891,0.000000
1762205224.934079,1.403378,-0.133242,0.835347,0.023343,-0.061525,-2.854505,0.461612,0.099197,0.045513,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.854505,0.000000
1762205224.967368,1.403378,-0.133242,0.835347,0.023343,-0.061525,-2.854505,0.461612,0.099197,0.045513,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.854505,0.000000
1762205225.000872,1.377000,-0.147610,0.838243,0.023343,-0.061525,-2.854505,0.461612,0.099197,0.045513,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.854505,0.000000
1762205225.034035,1.362679,-0.155603,0.839356,0.023343,-0.061525,-2.854505,0.274888,0.062036,0.019132,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.854505,0.000000
1762205225.067401,1.362679,-0.155603,0.839356,0.023343,-0.061525,-2.854505,0.274888,0.062036,0.019132,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.854505,0.000000
1762205225.100717,1.362679,-0.155603,0.839356,0.023343,-0.061525,-2.854505,0.274888,0.062036,0.019132,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.854505,0.000000
1762205225.134000,1.343839,-0.166118,0.840821,0.021121,-0.095103,-2.855487,0.274826,0.062306,0.019132,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855487,0.000000
1762205225.167401,1.343839,-0.166118,0.840821,0.021121,-0.095103,-2.855487,0.274826,0.062306,0.019132,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855487,0.000000
1762205225.200882,1.328134,-0.174883,0.842042,0.021121,-0.095103,-2.855487,0.274826,0.062306,0.019132,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855487,0.000000
1762205225.234009,1.324158,-0.178918,0.844604,0.021121,-0.095103,-2.855487,0.077800,0.043189,0.040247,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855487,0.000000
1762205225.267386,1.324158,-0.178918,0.844604,0.021121,-0.095103,-2.855487,0.077800,0.043189,0.040247,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855487,0.000000
1762205225.300841,1.324158,-0.178918,0.844604,0.021121,-0.095103,-2.855487,0.077800,0.043189,0.040247,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855487,0.000000
1762205225.334045,1.319655,-0.183490,0.847507,0.039936,-0.050092,-2.854899,0.077825,0.043143,0.040247,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.854899,0.000000
1762205225.367353,1.319655,-0.183490,0.847507,0.039936,-0.050092,-2.854899,0.077825,0.043143,0.040247,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.854899,0.000000
1762205225.400702,1.315707,-0.187497,0.850051,0.039936,-0.050092,-2.854899,0.077825,0.043143,0.040247,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.854899,0.000000
1762205225.433998,1.315707,-0.187497,0.850051,0.039936,-0.050092,-2.854899,0.077825,0.043143,0.040247,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.854899,0.000000
1762205225.467399,1.311546,-0.191721,0.852733,0.039936,-0.050092,-2.854899,0.077825,0.043143,0.040247,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.854899,0.000000
1762205225.500707,1.307725,-0.189315,0.856089,0.084281,-0.018327,-2.855812,0.047052,-0.053318,0.052860,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855812,0.000000
1762205225.534012,1.307725,-0.189315,0.856089,0.084281,-0.018327,-2.855812,0.047052,-0.053318,0.052860,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855812,0.000000
1762205225.567396,1.303991,-0.186964,0.859369,0.084281,-0.018327,-2.855812,0.047052,-0.053318,0.052860,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855812,0.000000
1762205225.600694,1.303991,-0.186964,0.859369,0.084281,-0.018327,-2.855812,0.047052,-0.053318,0.052860,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855812,0.000000
1762205225.633994,1.298723,-0.176025,0.863176,0.084281,-0.018327,-2.855812,0.026950,-0.163839,0.052054,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855812,0.000000
1762205225.667418,1.298723,-0.176025,0.863176,0.084281,-0.018327,-2.855812,0.026950,-0.163839,0.052054,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855812,0.000000
1762205225.700717,1.293961,-0.166137,0.866616,0.090046,-0.009048,-2.855500,0.026899,-0.163848,0.052054,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855500,0.000000
1762205225.734167,1.293961,-0.166137,0.866616,0.090046,-0.009048,-2.855500,0.026899,-0.163848,0.052054,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855500,0.000000
1762205225.767365,1.293961,-0.166137,0.866616,0.090046,-0.009048,-2.855500,0.026899,-0.163848,0.052054,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855500,0.000000
1762205225.800736,1.288559,-0.154921,0.870519,0.090046,-0.009048,-2.855500,0.026899,-0.163848,0.052054,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855500,0.000000
1762205225.834040,1.288559,-0.154921,0.870519,0.090046,-0.009048,-2.855500,0.026899,-0.163848,0.052054,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855500,0.000000
1762205225.867362,1.282604,-0.139959,0.874034,0.090046,-0.009048,-2.855500,0.024185,-0.260140,0.057033,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855500,0.000000
1762205225.900686,1.276303,-0.124127,0.877754,0.093363,-0.006809,-2.856685,0.024493,-0.260112,0.057033,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.856685,0.000000
1762205225.934075,1.276303,-0.124127,0.877754,0.093363,-0.006809,-2.856685,0.024493,-0.260112,0.057033,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.856685,0.000000
1762205225.967349,1.269878,-0.107986,0.881547,0.093363,-0.006809,-2.856685,0.024493,-0.260112,0.057033,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.856685,0.000000
1762205226.000759,1.269878,-0.107986,0.881547,0.093363,-0.006809,-2.856685,0.024493,-0.260112,0.057033,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.856685,0.000000
1762205226.034118,1.269878,-0.107986,0.881547,0.093363,-0.006809,-2.856685,0.024493,-0.260112,0.057033,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.856685,0.000000
1762205226.067404,1.260818,-0.082205,0.882911,0.093363,-0.006809,-2.856685,0.021178,-0.398694,0.019940,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.856685,0.000000
1762205226.100766,1.260818,-0.082205,0.882911,0.093363,-0.006809,-2.856685,0.021178,-0.398694,0.019940,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.856685,0.000000
1762205226.134036,1.251548,-0.055832,0.884308,0.095737,-0.005249,-2.855611,0.020750,-0.398717,0.019940,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855611,0.000000
1762205226.167330,1.243384,-0.032603,0.885537,0.095737,-0.005249,-2.855611,0.020750,-0.398717,0.019940,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855611,0.000000
1762205226.200667,1.243384,-0.032603,0.885537,0.095737,-0.005249,-2.855611,0.020750,-0.398717,0.019940,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855611,0.000000
1762205226.234047,1.243384,-0.032603,0.885537,0.095737,-0.005249,-2.855611,0.020750,-0.398717,0.019940,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855611,0.000000
1762205226.267457,1.231246,0.003942,0.885632,0.095737,-0.005249,-2.855611,0.019128,-0.550997,0.001358,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855611,0.000000
1762205226.300785,1.231246,0.003942,0.885632,0.095737,-0.005249,-2.855611,0.019128,-0.550997,0.001358,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855611,0.000000
1762205226.334049,1.220175,0.037272,0.885719,0.094246,-0.006229,-2.855378,0.019000,-0.551001,0.001358,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855378,0.000000
1762205226.367371,1.220175,0.037272,0.885719,0.094246,-0.006229,-2.855378,0.019000,-0.551001,0.001358,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855378,0.000000
1762205226.400720,1.207886,0.074273,0.885815,0.094246,-0.006229,-2.855378,0.019000,-0.551001,0.001358,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855378,0.000000
1762205226.434020,1.207886,0.074273,0.885815,0.094246,-0.006229,-2.855378,0.019000,-0.551001,0.001358,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855378,0.000000
1762205226.467373,1.194472,0.114657,0.885919,0.094246,-0.006229,-2.855378,0.019000,-0.551001,0.001358,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855378,0.000000
1762205226.500713,1.194472,0.114657,0.885919,0.094246,-0.006229,-2.855378,0.019000,-0.551001,0.001358,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.855378,0.000000
1762205226.534046,1.183758,0.148542,0.886602,0.094766,-0.004812,-2.856985,0.014397,-0.665308,0.012788,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.856985,0.000000
1762205226.567391,1.183758,0.148542,0.886602,0.094766,-0.004812,-2.856985,0.014397,-0.665308,0.012788,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.856985,0.000000
1762205226.600708,1.170076,0.191815,0.887474,0.094766,-0.004812,-2.856985,0.014397,-0.665308,0.012788,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.856985,0.000000
1762205226.634109,1.170076,0.191815,0.887474,0.094766,-0.004812,-2.856985,0.014397,-0.665308,0.012788,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.856985,0.000000
1762205226.667416,1.154422,0.242177,0.888420,0.094766,-0.004812,-2.856985,0.013471,-0.804086,0.014412,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.856985,0.000000
1762205226.700899,1.154422,0.242177,0.888420,0.094766,-0.004812,-2.856985,0.013471,-0.804086,0.014412,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.856985,0.000000
1762205226.734048,1.137535,0.296506,0.889439,0.095199,-0.005251,-2.857939,0.014238,-0.804073,0.014412,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857939,0.000000
1762205226.767435,1.137535,0.296506,0.889439,0.095199,-0.005251,-2.857939,0.014238,-0.804073,0.014412,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857939,0.000000
1762205226.800877,1.122276,0.345598,0.890360,0.095199,-0.005251,-2.857939,0.014238,-0.804073,0.014412,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857939,0.000000
1762205226.834015,1.112615,0.376679,0.890944,0.095199,-0.005251,-2.857939,0.014238,-0.804073,0.014412,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857939,0.000000
1762205226.867383,1.112615,0.376679,0.890944,0.095199,-0.005251,-2.857939,0.014238,-0.804073,0.014412,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857939,0.000000
1762205226.900730,1.088864,0.455573,0.892322,0.089740,-0.005427,-2.858388,0.008489,-0.921226,0.015406,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858388,0.000000
1762205226.934044,1.088864,0.455573,0.892322,0.089740,-0.005427,-2.858388,0.008489,-0.921226,0.015406,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858388,0.000000
1762205226.967396,1.071709,0.512559,0.893317,0.089740,-0.005427,-2.858388,0.008489,-0.921226,0.015406,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858388,0.000000
1762205227.000784,1.071709,0.512559,0.893317,0.089740,-0.005427,-2.858388,0.008489,-0.921226,0.015406,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858388,0.000000
1762205227.034062,1.071709,0.512559,0.893317,0.089740,-0.005427,-2.858388,0.008489,-0.921226,0.015406,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858388,0.000000
1762205227.067366,1.050716,0.584167,0.893258,0.089740,-0.005427,-2.858388,0.002023,-1.033105,-0.000818,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858388,0.000000
1762205227.100659,1.032296,0.647002,0.893206,0.090815,-0.004591,-2.858842,0.002492,-1.033104,-0.000818,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858842,0.000000
1762205227.134088,1.032296,0.647002,0.893206,0.090815,-0.004591,-2.858842,0.002492,-1.033104,-0.000818,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858842,0.000000
1762205227.167424,1.013648,0.710613,0.893153,0.090815,-0.004591,-2.858842,0.002492,-1.033104,-0.000818,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858842,0.000000
1762205227.200740,1.013648,0.710613,0.893153,0.090815,-0.004591,-2.858842,0.002492,-1.033104,-0.000818,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858842,0.000000
1762205227.234025,1.000149,0.757739,0.893098,0.090815,-0.004591,-2.858842,-0.004241,-1.124396,-0.001267,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858842,0.000000
1762205227.267381,1.000149,0.757739,0.893098,0.090815,-0.004591,-2.858842,-0.004241,-1.124396,-0.001267,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858842,0.000000
1762205227.300695,1.000149,0.757739,0.893098,0.090815,-0.004591,-2.858842,-0.004241,-1.124396,-0.001267,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858842,0.000000
1762205227.334061,0.971396,0.858119,0.892980,0.091275,-0.004944,-2.859881,-0.003073,-1.124400,-0.001267,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.859881,0.000000
1762205227.367491,0.971396,0.858119,0.892980,0.091275,-0.004944,-2.859881,-0.003073,-1.124400,-0.001267,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.859881,0.000000
