time,x,y,z,roll,pitch,yaw,linx,liny,linz,angx,angy,angz,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1762203441.815512,-0.003371,0.003787,1.032523,0.005848,-0.007094,-2.710054,-0.005723,-0.013203,-0.053262,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000
1762203441.848769,-0.003395,0.004882,1.028467,0.005848,-0.007094,-2.710054,-0.005723,-0.013203,-0.053262,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,1.000000
1762203441.882082,-0.003413,0.005680,1.025513,0.005848,-0.007094,-2.710054,-0.005723,-0.013203,-0.053262,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.568768,0.760788
1762203441.915469,-0.003413,0.005680,1.025513,0.005848,-0.007094,-2.710054,-0.005723,-0.013203,-0.053262,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.626489,0.760788
1762203441.948878,-0.003413,0.005680,1.025513,0.005848,-0.007094,-2.710054,-0.005723,-0.013203,-0.053262,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.572009,0.760788
1762203441.982086,-0.003530,0.006330,1.041964,-0.021421,0.026360,-2.703450,-0.002323,-0.008737,0.225419,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.402700,0.760724
1762203442.015445,-0.003530,0.006330,1.041964,-0.021421,0.026360,-2.703450,-0.002323,-0.008737,0.225419,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.708510,0.760779
1762203442.048836,-0.003530,0.006330,1.041964,-0.021421,0.026360,-2.703450,-0.002323,-0.008737,0.225419,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.708510,0.760779
1762203442.082086,-0.003733,0.007453,1.070438,-0.021421,0.026360,-2.703450,-0.002323,-0.008737,0.225419,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.255090,0.760779
1762203442.115493,-0.003733,0.007453,1.070438,-0.021421,0.026360,-2.703450,-0.002323,-0.008737,0.225419,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.565740,0.760779
1762203442.148784,-0.005327,0.004171,1.107395,0.047286,-0.045439,-2.705012,0.039967,0.032457,0.521365,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.676477,0.760779
1762203442.182093,-0.005327,0.004171,1.107395,0.047286,-0.045439,-2.705012,0.039967,0.032457,0.521365,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.080583,0.760794
1762203442.215424,-0.006827,0.001083,1.142151,0.047286,-0.045439,-2.705012,0.039967,0.032457,0.521365,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.798029,0.760781
1762203442.248813,-0.006827,0.001083,1.142151,0.047286,-0.045439,-2.705012,0.039967,0.032457,0.521365,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.061776,0.760781
1762203442.282140,-0.006827,0.001083,1.142151,0.047286,-0.045439,-2.705012,0.039967,0.032457,0.521365,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.756793,0.760781
1762203442.315518,-0.008359,-0.002071,1.177657,0.047286,-0.045439,-2.705012,0.039967,0.032457,0.521365,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.015638,0.760781
1762203442.348913,-0.008359,-0.002071,1.177657,0.047286,-0.045439,-2.705012,0.039967,0.032457,0.521365,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.713639,0.760781
1762203442.382146,-0.005430,0.011178,1.227055,0.083873,-0.082823,-2.687123,-0.089928,-0.113038,0.525872,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.713639,0.760781
1762203442.415544,-0.005430,0.011178,1.227055,0.083873,-0.082823,-2.687123,-0.089928,-0.113038,0.525872,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.386376,0.760603
1762203442.448942,-0.004224,0.016636,1.247403,0.083873,-0.082823,-2.687123,-0.089928,-0.113038,0.525872,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.193614,0.760756
1762203442.482105,-0.004224,0.016636,1.247403,0.083873,-0.082823,-2.687123,-0.089928,-0.113038,0.525872,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.628638,0.760756
1762203442.515453,-0.001999,0.026700,1.284930,0.083873,-0.082823,-2.687123,-0.089928,-0.113038,0.525872,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.232038,0.760756
1762203442.548815,-0.001999,0.026700,1.284930,0.083873,-0.082823,-2.687123,-0.089928,-0.113038,0.525872,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.580242,0.760756
