time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1762408784.675902,-0.038095,-0.059118,1.000000,0.869369,-0.000763,0.020710,0.000000,0.003369,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762408784.709241,-0.038095,-0.059118,1.000000,0.869369,-0.000763,0.020710,0.000000,0.003369,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762408784.742565,-0.039088,-0.058344,1.000000,0.869369,-0.000742,0.018818,0.000000,0.003032,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762408784.775898,-0.039088,-0.058344,1.000000,0.869369,-0.000742,0.018818,0.000000,0.003032,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762408784.809248,-0.040046,-0.057598,1.000000,0.868575,-0.000757,0.018818,0.000000,0.000769,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762408784.842532,-0.040046,-0.057598,1.000000,0.868575,-0.000757,0.018818,0.000000,0.000769,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762408784.875908,-0.041001,-0.056853,1.000000,0.868575,-0.000757,0.018818,0.000000,0.000769,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762408784.909245,-0.041001,-0.056853,1.000000,0.868575,-0.000757,0.018818,0.000000,0.000769,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762408784.942623,-0.042227,-0.055897,1.000000,0.868575,-0.000757,0.018818,0.000000,0.000769,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762408784.975921,-0.042227,-0.055897,1.000000,0.868575,-0.000757,0.018818,0.000000,0.000769,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762408785.009259,-0.043104,-0.055148,1.000000,0.868234,0.000099,0.020077,0.000000,0.000540,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762408785.042541,-0.043104,-0.055148,1.000000,0.868234,0.000099,0.020077,0.000000,0.000540,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762408785.075881,-0.044258,-0.054161,1.000000,0.868234,0.000099,0.020077,0.000000,0.000540,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762408785.109223,-0.044258,-0.054161,1.000000,0.868234,0.000099,0.020077,0.000000,0.000540,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762408785.142595,-0.044258,-0.054161,1.000000,0.868234,0.000099,0.020077,0.000000,0.000540,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762408785.175902,-0.045039,-0.053647,1.000000,0.868429,-0.001168,0.009625,0.000000,0.000893,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762408785.209260,-0.045039,-0.053647,1.000000,0.868429,-0.001168,0.009625,0.000000,0.000893,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762408785.242580,-0.045536,-0.053321,1.000000,0.868429,-0.001168,0.009625,0.000000,0.000893,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762408785.275900,-0.045536,-0.053321,1.000000,0.868429,-0.001168,0.009625,0.000000,0.000893,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
