time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1762402187.968987,0.011517,0.011320,1.000000,1.359119,0.001163,-0.001812,0.000000,-0.000368,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.002370,0.011517,0.011320,1.000000,1.359119,0.001163,-0.001812,0.000000,-0.000368,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.035665,0.011782,0.011199,1.000000,1.359119,-0.000843,-0.003841,0.000000,-0.000331,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.069080,0.011782,0.011199,1.000000,1.359119,-0.000843,-0.003841,0.000000,-0.000331,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.102356,0.012021,0.011090,1.000000,1.359458,-0.000844,-0.003841,0.000000,0.000560,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.135631,0.011943,0.011089,1.000000,1.359458,-0.000307,0.001350,0.000000,0.000504,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.168969,0.011943,0.011089,1.000000,1.359458,-0.000307,0.001350,0.000000,0.000504,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.202317,0.011943,0.011089,1.000000,1.359458,-0.000307,0.001350,0.000000,0.000504,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.235643,0.011836,0.011088,1.000000,1.359203,-0.000307,0.001350,0.000000,-0.000176,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.268997,0.011836,0.011088,1.000000,1.359203,-0.000307,0.001350,0.000000,-0.000176,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.302293,0.011744,0.011087,1.000000,1.359203,-0.000307,0.001350,0.000000,-0.000176,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.335627,0.011698,0.011086,1.000000,1.359203,-0.000307,0.001350,0.000000,-0.000176,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.368942,0.011698,0.011086,1.000000,1.359203,-0.000307,0.001350,0.000000,-0.000176,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.402245,0.011698,0.011086,1.000000,1.359203,-0.000307,0.001350,0.000000,-0.000176,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.435652,0.012111,0.010883,1.000000,1.359795,-0.001175,-0.004647,0.000000,0.000103,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.469054,0.012272,0.010803,1.000000,1.359795,-0.001175,-0.004647,0.000000,0.000103,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.502399,0.012272,0.010803,1.000000,1.359795,-0.001175,-0.004647,0.000000,0.000103,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.535609,0.012272,0.010803,1.000000,1.359795,-0.001175,-0.004647,0.000000,0.000103,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.568940,0.012117,0.010746,1.000000,1.359795,-0.000917,0.001458,0.000000,0.000092,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.602248,0.012117,0.010746,1.000000,1.359795,-0.000917,0.001458,0.000000,0.000092,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.635611,0.012010,0.010707,1.000000,1.359077,-0.000918,0.001457,0.000000,-0.001574,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.668951,0.011949,0.010684,1.000000,1.359077,-0.000918,0.001457,0.000000,-0.001574,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.702282,0.011949,0.010684,1.000000,1.359077,-0.000918,0.001457,0.000000,-0.001574,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.735614,0.011949,0.010684,1.000000,1.359077,-0.000918,0.001457,0.000000,-0.001574,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.768974,0.011730,0.010848,1.000000,1.359077,0.001198,0.002614,0.000000,-0.001416,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.802239,0.011730,0.010848,1.000000,1.359077,0.001198,0.002614,0.000000,-0.001416,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.835655,0.011568,0.010969,1.000000,1.359866,0.001200,0.002613,0.000000,0.000613,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.869000,0.011488,0.011029,1.000000,1.359866,0.001200,0.002613,0.000000,0.000613,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.902278,0.011488,0.011029,1.000000,1.359866,0.001200,0.002613,0.000000,0.000613,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.935683,0.011341,0.011138,1.000000,1.359866,0.001200,0.002613,0.000000,0.000613,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402188.969041,0.011341,0.011138,1.000000,1.359866,0.001200,0.002613,0.000000,0.000613,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.002287,0.010793,0.011455,1.000000,1.359866,0.002674,0.008280,0.000000,0.000552,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.035687,0.010793,0.011455,1.000000,1.359866,0.002674,0.008280,0.000000,0.000552,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.069011,0.010324,0.011725,1.000000,1.359793,0.002674,0.008280,0.000000,0.000326,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.102302,0.010324,0.011725,1.000000,1.359793,0.002674,0.008280,0.000000,0.000326,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.135662,0.009795,0.012031,1.000000,1.359793,0.002674,0.008280,0.000000,0.000326,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.169003,0.009795,0.012031,1.000000,1.359793,0.002674,0.008280,0.000000,0.000326,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.202302,0.009689,0.012049,1.000000,1.359626,-0.000066,0.001561,0.000000,0.000189,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.235692,0.009689,0.012049,1.000000,1.359626,-0.000066,0.001561,0.000000,0.000189,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.269027,0.009599,0.012064,1.000000,1.359626,-0.000066,0.001561,0.000000,0.000189,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.302305,0.009599,0.012064,1.000000,1.359626,-0.000066,0.001561,0.000000,0.000189,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.335669,0.009487,0.012083,1.000000,1.359626,-0.000066,0.001561,0.000000,0.000189,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.369005,0.009487,0.012083,1.000000,1.359626,-0.000066,0.001561,0.000000,0.000189,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.402297,0.009478,0.011972,1.000000,1.359626,-0.001613,-0.000223,0.000000,0.000170,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.435676,0.009478,0.011972,1.000000,1.359626,-0.001613,-0.000223,0.000000,0.000170,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.469040,0.009472,0.011880,1.000000,1.359471,-0.001613,-0.000223,0.000000,-0.000253,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.502313,0.009472,0.011880,1.000000,1.359471,-0.001613,-0.000223,0.000000,-0.000253,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.535691,0.009463,0.011763,1.000000,1.359471,-0.001613,-0.000223,0.000000,-0.000253,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.568975,0.009344,0.011762,1.000000,1.359471,-0.000448,0.001975,0.000000,-0.000227,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.602341,0.009344,0.011762,1.000000,1.359471,-0.000448,0.001975,0.000000,-0.000227,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.635662,0.009344,0.011762,1.000000,1.359471,-0.000448,0.001975,0.000000,-0.000227,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.668972,0.009191,0.011760,1.000000,1.359998,-0.000447,0.001976,0.000000,0.001043,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.702313,0.009191,0.011760,1.000000,1.359998,-0.000447,0.001976,0.000000,0.001043,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.735663,0.009055,0.011758,1.000000,1.359998,-0.000447,0.001976,0.000000,0.001043,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.768946,0.009285,0.011739,1.000000,1.359998,0.000502,-0.003967,0.000000,0.000938,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.802333,0.009285,0.011739,1.000000,1.359998,0.000502,-0.003967,0.000000,0.000938,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.835684,0.009285,0.011739,1.000000,1.359998,0.000502,-0.003967,0.000000,0.000938,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.869012,0.009576,0.011714,1.000000,1.359100,0.000505,-0.003967,0.000000,-0.001173,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762402189.902336,0.009576,0.011714,1.000000,1.359100,0.000505,-0.003967,0.000000,-0.001173,0.257960,0.254116,1.000000,0.764498,0.232418,0.222900,0.000000,-0.038490,0.000000,0.000000,0.000000,0.000000
1762402189.935607,0.009872,0.011689,1.000000,1.359100,0.000505,-0.003967,0.000000,-0.001173,0.257960,0.254116,1.000000,0.764498,0.232418,0.222900,0.000000,-0.038490,0.000000,0.000000,0.000000,0.000000
1762402189.968989,0.009872,0.011689,1.000000,1.359100,0.000505,-0.003967,0.000000,-0.001173,0.257960,0.254116,1.000000,0.764498,0.232418,0.222900,0.000000,-0.038490,1.000000,-1.000000,0.000000,-1.000000
1762402190.002348,0.010122,0.011667,1.000000,1.359100,0.000505,-0.003967,0.000000,-0.001173,0.281160,0.276177,1.000000,0.760212,0.231781,0.220390,0.000000,-0.042859,1.000000,-1.000000,0.000000,-1.000000
1762402190.035700,0.010122,0.011667,1.000000,1.359100,0.000505,-0.003967,0.000000,-0.001173,0.281160,0.276177,1.000000,0.760212,0.231781,0.220390,0.000000,-0.042859,1.000000,-1.000000,0.000000,-1.000000
1762402190.068988,0.010088,0.011770,1.000000,1.358638,0.001449,0.000846,0.000000,-0.001246,0.281160,0.276177,1.000000,0.760212,0.231781,0.220390,0.000000,-0.042859,0.971566,-0.923064,0.000000,-0.926012
1762402190.102304,0.010058,0.011863,1.000000,1.358638,0.001449,0.000846,0.000000,-0.001246,0.304283,0.297957,1.000000,0.755493,0.231087,0.217662,0.000000,-0.047192,0.971566,-0.923064,0.000000,-0.926012
1762402190.135837,0.010058,0.011863,1.000000,1.358638,0.001449,0.000846,0.000000,-0.001246,0.304283,0.297957,1.000000,0.755493,0.231087,0.217662,0.000000,-0.047192,0.971566,-0.923064,0.000000,-0.926012
1762402190.169011,0.010058,0.011863,1.000000,1.358638,0.001449,0.000846,0.000000,-0.001246,0.304283,0.297957,1.000000,0.755493,0.231087,0.217662,0.000000,-0.047192,0.948684,-0.854786,0.000000,-0.859594
1762402190.202431,0.012068,0.013006,1.000000,1.358638,0.021050,-0.023560,0.000000,-0.001121,0.327313,0.319426,1.000000,0.750331,0.230336,0.214722,0.000000,-0.051619,0.948684,-0.854786,0.000000,-0.859594
1762402190.235800,0.012068,0.013006,1.000000,1.358638,0.021050,-0.023560,0.000000,-0.001121,0.327313,0.319426,1.000000,0.750331,0.230336,0.214722,0.000000,-0.051619,0.948684,-0.854786,0.000000,-0.859594
1762402190.269133,0.014113,0.014169,1.000000,1.346549,0.021333,-0.023304,0.000000,-0.027975,0.327313,0.319426,1.000000,0.750331,0.230336,0.214722,0.000000,-0.051619,0.930853,-0.792760,0.000000,-0.800100
1762402190.302240,0.014113,0.014169,1.000000,1.346549,0.021333,-0.023304,0.000000,-0.027975,0.350248,0.340566,1.000000,0.744713,0.229529,0.211573,0.000000,-0.056179,0.930853,-0.792760,0.000000,-0.800100
1762402190.335635,0.015884,0.015176,1.000000,1.346549,0.021333,-0.023304,0.000000,-0.027975,0.350248,0.340566,1.000000,0.744713,0.229529,0.211573,0.000000,-0.056179,0.930853,-0.792760,0.000000,-0.800100
1762402190.369093,0.015884,0.015176,1.000000,1.346549,0.021333,-0.023304,0.000000,-0.027975,0.350248,0.340566,1.000000,0.744713,0.229529,0.211573,0.000000,-0.056179,0.916606,-0.736457,0.000000,-0.748793
1762402190.402277,0.022330,0.020694,1.000000,1.346549,0.106781,-0.079256,0.000000,-0.025177,0.373138,0.361409,1.000000,0.738609,0.228664,0.208208,0.000000,-0.061037,0.916606,-0.736457,0.000000,-0.748793
1762402190.435664,0.022330,0.020694,1.000000,1.346549,0.106781,-0.079256,0.000000,-0.025177,0.373138,0.361409,1.000000,0.738609,0.228664,0.208208,0.000000,-0.061037,0.916606,-0.736457,0.000000,-0.748793
1762402190.468993,0.028472,0.025953,1.000000,1.219549,0.115959,-0.065093,0.000000,-0.299416,0.373138,0.361409,1.000000,0.738609,0.228664,0.208208,0.000000,-0.061037,0.903157,-0.674307,0.000000,-0.718494
1762402190.502269,0.028472,0.025953,1.000000,1.219549,0.115959,-0.065093,0.000000,-0.299416,0.395915,0.381875,1.000000,0.732020,0.227743,0.204641,0.000000,-0.065895,0.903157,-0.674307,0.000000,-0.718494
1762402190.535666,0.035878,0.032293,1.000000,1.219549,0.115959,-0.065093,0.000000,-0.299416,0.395915,0.381875,1.000000,0.732020,0.227743,0.204641,0.000000,-0.065895,0.903157,-0.674307,0.000000,-0.718494
1762402190.568970,0.035878,0.032293,1.000000,1.219549,0.115959,-0.065093,0.000000,-0.299416,0.395915,0.381875,1.000000,0.732020,0.227743,0.204641,0.000000,-0.065895,0.895839,-0.619814,0.000000,-0.670573
1762402190.602370,0.048857,0.044295,1.000000,1.219549,0.221971,-0.113662,0.000000,-0.269475,0.418595,0.401965,1.000000,0.724920,0.226766,0.200872,0.000000,-0.070993,0.895839,-0.619814,0.000000,-0.670573
1762402190.635651,0.048857,0.044295,1.000000,1.219549,0.221971,-0.113662,0.000000,-0.269475,0.418595,0.401965,1.000000,0.724920,0.226766,0.200872,0.000000,-0.070993,0.895839,-0.619814,0.000000,-0.670573
1762402190.669122,0.060205,0.054788,1.000000,1.090222,0.234776,-0.084086,0.000000,-0.563048,0.418595,0.401965,1.000000,0.724920,0.226766,0.200872,0.000000,-0.070993,0.877048,-0.557973,0.000000,-0.640888
1762402190.702309,0.060205,0.054788,1.000000,1.090222,0.234776,-0.084086,0.000000,-0.563048,0.441138,0.421630,1.000000,0.717304,0.225735,0.196910,0.000000,-0.076165,0.877048,-0.557973,0.000000,-0.640888
1762402190.735600,0.073500,0.067082,1.000000,1.090222,0.234776,-0.084086,0.000000,-0.563048,0.441138,0.421630,1.000000,0.717304,0.225735,0.196910,0.000000,-0.076165,0.877048,-0.557973,0.000000,-0.640888
1762402190.768950,0.073500,0.067082,1.000000,1.090222,0.234776,-0.084086,0.000000,-0.563048,0.441138,0.421630,1.000000,0.717304,0.225735,0.196910,0.000000,-0.076165,0.868251,-0.503952,0.000000,-0.597507
1762402190.802275,0.092661,0.083835,1.000000,0.964363,0.369127,-0.092652,0.000000,-0.569432,0.463623,0.440922,1.000000,0.709120,0.224645,0.192746,0.000000,-0.081837,0.868251,-0.503952,0.000000,-0.597507
1762402190.835601,0.103283,0.093123,1.000000,0.964363,0.369127,-0.092652,0.000000,-0.569432,0.463623,0.440922,1.000000,0.709120,0.224645,0.192746,0.000000,-0.081837,0.868251,-0.503952,0.000000,-0.597507
1762402190.868988,0.103283,0.093123,1.000000,0.964363,0.369127,-0.092652,0.000000,-0.569432,0.463623,0.440922,1.000000,0.709120,0.224645,0.192746,0.000000,-0.081837,0.844933,-0.443848,0.000000,-0.566977
1762402190.902279,0.103283,0.093123,1.000000,0.964363,0.369127,-0.092652,0.000000,-0.569432,0.485938,0.459732,1.000000,0.700385,0.223503,0.188401,0.000000,-0.087353,0.844933,-0.443848,0.000000,-0.566977
1762402190.935639,0.129907,0.116400,1.000000,0.964363,0.369127,-0.092652,0.000000,-0.569432,0.485938,0.459732,1.000000,0.700385,0.223503,0.188401,0.000000,-0.087353,0.844933,-0.443848,0.000000,-0.566977
1762402190.969014,0.129907,0.116400,1.000000,0.964363,0.369127,-0.092652,0.000000,-0.569432,0.485938,0.459732,1.000000,0.700385,0.223503,0.188401,0.000000,-0.087353,0.824810,-0.390151,0.000000,-0.527353
1762402191.002388,0.147530,0.131808,1.000000,0.964363,0.369127,-0.092652,0.000000,-0.569432,0.508208,0.478151,1.000000,0.691021,0.222302,0.183856,0.000000,-0.093634,0.824810,-0.390151,0.000000,-0.527353
1762402191.035688,0.147530,0.131808,1.000000,0.964363,0.369127,-0.092652,0.000000,-0.569432,0.508208,0.478151,1.000000,0.691021,0.222302,0.183856,0.000000,-0.093634,0.824810,-0.390151,0.000000,-0.527353
1762402191.069164,0.173671,0.151770,1.000000,0.829994,0.472725,-0.084962,0.000000,-0.567663,0.508208,0.478151,1.000000,0.691021,0.222302,0.183856,0.000000,-0.093634,0.787139,-0.333237,0.000000,-0.496623
1762402191.102304,0.173671,0.151770,1.000000,0.829994,0.472725,-0.084962,0.000000,-0.567663,0.530276,0.496035,1.000000,0.681067,0.221050,0.179145,0.000000,-0.099546,0.787139,-0.333237,0.000000,-0.496623
1762402191.135770,0.200181,0.172014,1.000000,0.829994,0.472725,-0.084962,0.000000,-0.567663,0.530276,0.496035,1.000000,0.681067,0.221050,0.179145,0.000000,-0.099546,0.787139,-0.333237,0.000000,-0.496623
