time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1762407130.083335,-0.068988,0.104507,1.000000,1.254043,-0.003294,-0.000271,0.000000,0.000643,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407130.116750,-0.069016,0.104392,1.000000,1.254043,-0.003294,-0.000271,0.000000,0.000643,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407130.150141,-0.069016,0.104392,1.000000,1.254043,-0.003294,-0.000271,0.000000,0.000643,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407130.183314,-0.069068,0.104172,1.000000,1.254043,-0.003294,-0.000271,0.000000,0.000643,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407130.216829,-0.069068,0.104172,1.000000,1.254043,-0.003294,-0.000271,0.000000,0.000643,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407130.250193,-0.068224,0.103145,1.000000,1.253703,-0.011414,-0.018007,0.000000,0.000435,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407130.283497,-0.068224,0.103145,1.000000,1.253703,-0.011414,-0.018007,0.000000,0.000435,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407130.316667,-0.067328,0.102057,1.000000,1.253703,-0.011414,-0.018007,0.000000,0.000435,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407130.350014,-0.067328,0.102057,1.000000,1.253703,-0.011414,-0.018007,0.000000,0.000435,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407130.383346,-0.065525,0.100273,1.000000,1.253703,-0.017590,-0.035225,0.000000,0.000392,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407130.416692,-0.065525,0.100273,1.000000,1.253703,-0.017590,-0.035225,0.000000,0.000392,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407130.449996,-0.063662,0.098429,1.000000,1.253543,-0.017585,-0.035228,0.000000,0.000022,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
