time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1762397994.219236,0.029624,0.029767,1.000000,0.354326,-0.011888,-0.019062,0.000000,-0.000129,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.252626,0.029624,0.029767,1.000000,0.354326,-0.011888,-0.019062,0.000000,-0.000129,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.285961,0.029346,0.028416,1.000000,0.353982,-0.011882,-0.019066,0.000000,-0.000801,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.319306,0.029346,0.028416,1.000000,0.353982,-0.011882,-0.019066,0.000000,-0.000801,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.352729,0.029024,0.026856,1.000000,0.353982,-0.011882,-0.019066,0.000000,-0.000801,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.385967,0.028831,0.025919,1.000000,0.353982,-0.011882,-0.019066,0.000000,-0.000801,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.419303,0.028831,0.025919,1.000000,0.353982,-0.011882,-0.019066,0.000000,-0.000801,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.452590,0.028831,0.025919,1.000000,0.353982,-0.011882,-0.019066,0.000000,-0.000801,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.486032,0.028831,0.025919,1.000000,0.353982,-0.011882,-0.019066,0.000000,-0.000801,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.519389,0.027963,0.023159,1.000000,0.352766,-0.014164,-0.018345,0.000000,-0.001219,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.552704,0.027963,0.023159,1.000000,0.352766,-0.014164,-0.018345,0.000000,-0.001219,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.586024,0.027963,0.023159,1.000000,0.352766,-0.014164,-0.018345,0.000000,-0.001219,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.619382,0.027509,0.021405,1.000000,0.352766,-0.010824,-0.015618,0.000000,-0.001097,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.652619,0.027330,0.020713,1.000000,0.353560,-0.010836,-0.015610,0.000000,0.000693,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.685951,0.027330,0.020713,1.000000,0.353560,-0.010836,-0.015610,0.000000,0.000693,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.719386,0.027010,0.019477,1.000000,0.353560,-0.010836,-0.015610,0.000000,0.000693,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.752706,0.027010,0.019477,1.000000,0.353560,-0.010836,-0.015610,0.000000,0.000693,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.785958,0.026689,0.018236,1.000000,0.353560,-0.010836,-0.015610,0.000000,0.000693,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.819275,0.026689,0.018236,1.000000,0.353560,-0.010836,-0.015610,0.000000,0.000693,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.852619,0.026439,0.017478,1.000000,0.353560,-0.007628,-0.009600,0.000000,0.000624,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.885921,0.026439,0.017478,1.000000,0.353560,-0.007628,-0.009600,0.000000,0.000624,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.919251,0.026179,0.016688,1.000000,0.353363,-0.007626,-0.009601,0.000000,0.000078,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762397994.952633,0.026179,0.016688,1.000000,0.353363,-0.007626,-0.009601,0.000000,0.000078,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
