time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1762461027.760633,0.848742,-0.871407,1.000000,-2.556116,-0.006450,0.009959,0.000000,-0.000040,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762461027.793955,0.848742,-0.871407,1.000000,-2.556116,-0.006450,0.009959,0.000000,-0.000040,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762461027.827243,0.849447,-0.871726,1.000000,-2.556116,-0.006986,0.011120,0.000000,-0.000036,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762461027.860603,0.849447,-0.871726,1.000000,-2.556116,-0.006986,0.011120,0.000000,-0.000036,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762461027.893888,0.850367,-0.872142,1.000000,-2.555870,-0.006983,0.011121,0.000000,0.000500,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762461027.927280,0.850745,-0.872312,1.000000,-2.555870,-0.006983,0.011121,0.000000,0.000500,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762461027.960634,0.850745,-0.872312,1.000000,-2.555870,-0.006983,0.011121,0.000000,0.000500,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762461027.993934,0.851572,-0.872686,1.000000,-2.555870,-0.006983,0.011121,0.000000,0.000500,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762461028.027418,0.851572,-0.872686,1.000000,-2.555870,-0.006983,0.011121,0.000000,0.000500,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762461028.060629,0.851647,-0.871653,1.000000,-2.555870,-0.010290,-0.013312,0.000000,0.000450,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
