time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1762406654.960775,-0.003374,0.014814,1.000000,0.584674,-0.006354,-0.010454,0.000000,0.000161,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406654.994125,-0.003374,0.014814,1.000000,0.584674,-0.006354,-0.010454,0.000000,0.000161,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.027437,-0.003604,0.014549,1.000000,0.584674,-0.004659,-0.001301,0.000000,0.000145,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.060762,-0.003792,0.014332,1.000000,0.584641,-0.004659,-0.001301,0.000000,0.000062,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.094098,-0.003792,0.014332,1.000000,0.584641,-0.004659,-0.001301,0.000000,0.000062,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.127430,-0.003792,0.014332,1.000000,0.584641,-0.004659,-0.001301,0.000000,0.000062,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.160774,-0.004015,0.014075,1.000000,0.584641,-0.004659,-0.001301,0.000000,0.000062,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.194065,-0.003926,0.013742,1.000000,0.584641,-0.001814,-0.005403,0.000000,0.000056,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.227398,-0.003926,0.013742,1.000000,0.584641,-0.001814,-0.005403,0.000000,0.000056,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.260757,-0.003821,0.013351,1.000000,0.584572,-0.001814,-0.005403,0.000000,-0.000101,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.294107,-0.003821,0.013351,1.000000,0.584572,-0.001814,-0.005403,0.000000,-0.000101,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.327426,-0.003821,0.013351,1.000000,0.584572,-0.001814,-0.005403,0.000000,-0.000101,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.360759,-0.003714,0.012949,1.000000,0.584572,-0.001814,-0.005403,0.000000,-0.000101,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.394076,-0.003628,0.012625,1.000000,0.584572,-0.001814,-0.005403,0.000000,-0.000101,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.427399,-0.003628,0.012625,1.000000,0.584572,-0.001814,-0.005403,0.000000,-0.000101,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.460780,-0.003544,0.012028,1.000000,0.584926,-0.003837,-0.008048,0.000000,0.000055,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.494199,-0.003544,0.012028,1.000000,0.584926,-0.003837,-0.008048,0.000000,0.000055,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.527432,-0.003464,0.011464,1.000000,0.584926,-0.003837,-0.008048,0.000000,0.000055,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.560755,-0.003464,0.011464,1.000000,0.584926,-0.003837,-0.008048,0.000000,0.000055,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.594103,-0.003594,0.010977,1.000000,0.584926,-0.005815,-0.005148,0.000000,0.000049,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.627441,-0.003594,0.010977,1.000000,0.584926,-0.005815,-0.005148,0.000000,0.000049,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.660861,-0.003594,0.010977,1.000000,0.584926,-0.005815,-0.005148,0.000000,0.000049,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.694168,-0.003752,0.010389,1.000000,0.585368,-0.005818,-0.005145,0.000000,0.001124,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.727418,-0.003873,0.009936,1.000000,0.585368,-0.005818,-0.005145,0.000000,0.001124,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.760780,-0.003873,0.009936,1.000000,0.585368,-0.005818,-0.005145,0.000000,0.001124,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.794083,-0.004007,0.009433,1.000000,0.585368,-0.005818,-0.005145,0.000000,0.001124,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.827438,-0.004007,0.009433,1.000000,0.585368,-0.005818,-0.005145,0.000000,0.001124,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.860987,-0.004007,0.009433,1.000000,0.585368,-0.005818,-0.005145,0.000000,0.001124,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.894258,-0.003850,0.008814,1.000000,0.584656,-0.002969,-0.008501,0.000000,0.000699,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.927427,-0.003715,0.008283,1.000000,0.584656,-0.002969,-0.008501,0.000000,0.000699,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.960896,-0.003715,0.008283,1.000000,0.584656,-0.002969,-0.008501,0.000000,0.000699,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406655.994292,-0.003715,0.008283,1.000000,0.584656,-0.002969,-0.008501,0.000000,0.000699,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762406656.027431,-0.003628,0.007655,1.000000,0.584656,-0.003661,-0.007629,0.000000,0.000629,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
