time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1762407613.055464,-0.033802,0.063032,1.000000,0.664029,-0.006289,0.006696,0.000000,0.002633,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407613.088795,-0.033802,0.063032,1.000000,0.664029,-0.006289,0.006696,0.000000,0.002633,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407613.122067,-0.034072,0.062809,1.000000,0.664029,-0.004697,-0.000129,0.000000,0.002369,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407613.155391,-0.034305,0.062616,1.000000,0.665216,-0.004698,-0.000123,0.000000,0.005032,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407613.188730,-0.034305,0.062616,1.000000,0.665216,-0.004698,-0.000123,0.000000,0.005032,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407613.222080,-0.034535,0.062425,1.000000,0.665216,-0.004698,-0.000123,0.000000,0.005032,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407613.255389,-0.034535,0.062425,1.000000,0.665216,-0.004698,-0.000123,0.000000,0.005032,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407613.288730,-0.034535,0.062425,1.000000,0.665216,-0.004698,-0.000123,0.000000,0.005032,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407613.322101,-0.034797,0.062209,1.000000,0.665216,-0.004698,-0.000123,0.000000,0.005032,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407613.355372,-0.034902,0.061748,1.000000,0.665216,-0.005977,-0.004844,0.000000,0.004529,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407613.388753,-0.034902,0.061748,1.000000,0.665216,-0.005977,-0.004844,0.000000,0.004529,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407613.422076,-0.035018,0.061239,1.000000,0.665483,-0.005978,-0.004843,0.000000,0.004692,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407613.455411,-0.035018,0.061239,1.000000,0.665483,-0.005978,-0.004843,0.000000,0.004692,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407613.488749,-0.035127,0.060760,1.000000,0.665483,-0.005978,-0.004843,0.000000,0.004692,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407613.522086,-0.035127,0.060760,1.000000,0.665483,-0.005978,-0.004843,0.000000,0.004692,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407613.555384,-0.034971,0.059776,1.000000,0.663578,-0.007693,-0.013865,0.000000,0.003044,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407613.588753,-0.034971,0.059776,1.000000,0.663578,-0.007693,-0.013865,0.000000,0.003044,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407613.622081,-0.034792,0.058641,1.000000,0.663578,-0.007693,-0.013865,0.000000,0.003044,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407613.655436,-0.034792,0.058641,1.000000,0.663578,-0.007693,-0.013865,0.000000,0.003044,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762407613.688730,-0.034649,0.057741,1.000000,0.663578,-0.007693,-0.013865,0.000000,0.003044,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
