time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1762409053.796057,-0.085728,0.099989,1.000000,1.275704,0.000287,0.020066,0.000000,-0.000113,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762409053.829397,-0.085728,0.099989,1.000000,1.275704,0.000287,0.020066,0.000000,-0.000113,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762409053.862762,-0.086311,0.100065,1.000000,1.275704,-0.001533,0.009189,0.000000,-0.000102,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762409053.896081,-0.086311,0.100065,1.000000,1.275704,-0.001533,0.009189,0.000000,-0.000102,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762409053.929395,-0.086942,0.100147,1.000000,1.275969,-0.001530,0.009190,0.000000,0.000545,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762409053.962728,-0.087492,0.100219,1.000000,1.275969,-0.001530,0.009190,0.000000,0.000545,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762409053.996041,-0.087492,0.100219,1.000000,1.275969,-0.001530,0.009190,0.000000,0.000545,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762409054.029401,-0.087492,0.100219,1.000000,1.275969,-0.001530,0.009190,0.000000,0.000545,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762409054.062723,-0.087716,0.100068,1.000000,1.275969,-0.002639,0.002153,0.000000,0.000490,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762409054.096372,-0.087716,0.100068,1.000000,1.275969,-0.002639,0.002153,0.000000,0.000490,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762409054.129376,-0.087888,0.099953,1.000000,1.276013,-0.002639,0.002153,0.000000,0.000538,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762409054.162730,-0.088056,0.099840,1.000000,1.276013,-0.002639,0.002153,0.000000,0.000538,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762409054.196147,-0.088056,0.099840,1.000000,1.276013,-0.002639,0.002153,0.000000,0.000538,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762409054.229425,-0.088056,0.099840,1.000000,1.276013,-0.002639,0.002153,0.000000,0.000538,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
