time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1762399051.106939,-0.049979,0.083485,1.000000,1.265766,-0.017703,-0.027321,0.000000,0.001982,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399051.140290,-0.048389,0.081562,1.000000,1.266624,-0.017726,-0.027306,0.000000,0.003805,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399051.173604,-0.048389,0.081562,1.000000,1.266624,-0.017726,-0.027306,0.000000,0.003805,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399051.206927,-0.047071,0.079967,1.000000,1.266624,-0.017726,-0.027306,0.000000,0.003805,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399051.240304,-0.047071,0.079967,1.000000,1.266624,-0.017726,-0.027306,0.000000,0.003805,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399051.273661,-0.044926,0.077852,1.000000,1.266624,-0.019738,-0.038461,0.000000,0.003424,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399051.306973,-0.044926,0.077852,1.000000,1.266624,-0.019738,-0.038461,0.000000,0.003424,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399051.340322,-0.042895,0.075849,1.000000,1.267084,-0.019755,-0.038452,0.000000,0.004058,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399051.373593,-0.041082,0.074063,1.000000,1.267084,-0.019755,-0.038452,0.000000,0.004058,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399051.406909,-0.041082,0.074063,1.000000,1.267084,-0.019755,-0.038452,0.000000,0.004058,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399051.440297,-0.041082,0.074063,1.000000,1.267084,-0.019755,-0.038452,0.000000,0.004058,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399051.473630,-0.038514,0.071774,1.000000,1.267084,-0.019155,-0.042409,0.000000,0.003652,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399051.506957,-0.038514,0.071774,1.000000,1.267084,-0.019155,-0.042409,0.000000,0.003652,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399051.540306,-0.036115,0.069636,1.000000,1.266646,-0.019136,-0.042418,0.000000,0.002236,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399051.573611,-0.036115,0.069636,1.000000,1.266646,-0.019136,-0.042418,0.000000,0.002236,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399051.606972,-0.033835,0.067604,1.000000,1.266646,-0.019136,-0.042418,0.000000,0.002236,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399051.640293,-0.032484,0.066400,1.000000,1.266646,-0.019136,-0.042418,0.000000,0.002236,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399051.673612,-0.032484,0.066400,1.000000,1.266646,-0.019136,-0.042418,0.000000,0.002236,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399051.706952,-0.032484,0.066400,1.000000,1.266646,-0.019136,-0.042418,0.000000,0.002236,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
