time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1762399393.272441,-0.048624,0.103378,1.000000,1.184197,-0.006730,-0.007179,0.000000,0.000084,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399393.305810,-0.048624,0.103378,1.000000,1.184197,-0.006730,-0.007179,0.000000,0.000084,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399393.339165,-0.047385,0.101619,1.000000,1.184197,-0.013565,-0.021138,0.000000,0.000075,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399393.372497,-0.046948,0.100999,1.000000,1.184197,-0.013565,-0.021138,0.000000,0.000075,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399393.405855,-0.046948,0.100999,1.000000,1.184197,-0.013565,-0.021138,0.000000,0.000075,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399393.439150,-0.046018,0.099678,1.000000,1.184770,-0.013577,-0.021131,0.000000,0.001517,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399393.472474,-0.046018,0.099678,1.000000,1.184770,-0.013577,-0.021131,0.000000,0.001517,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399393.505810,-0.044921,0.098121,1.000000,1.184770,-0.013577,-0.021131,0.000000,0.001517,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399393.539152,-0.044921,0.098121,1.000000,1.184770,-0.013577,-0.021131,0.000000,0.001517,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399393.572477,-0.043084,0.096086,1.000000,1.184411,-0.019364,-0.040083,0.000000,0.001166,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399393.605832,-0.043084,0.096086,1.000000,1.184411,-0.019364,-0.040083,0.000000,0.001166,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399393.639127,-0.041086,0.093873,1.000000,1.184411,-0.019364,-0.040083,0.000000,0.001166,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399393.672426,-0.041086,0.093873,1.000000,1.184411,-0.019364,-0.040083,0.000000,0.001166,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399393.705783,-0.039153,0.091733,1.000000,1.184411,-0.019364,-0.040083,0.000000,0.001166,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399393.739140,-0.039153,0.091733,1.000000,1.184411,-0.019364,-0.040083,0.000000,0.001166,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399393.772434,-0.037009,0.089286,1.000000,1.184815,-0.022790,-0.045404,0.000000,0.001251,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399393.805780,-0.037009,0.089286,1.000000,1.184815,-0.022790,-0.045404,0.000000,0.001251,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399393.839145,-0.037009,0.089286,1.000000,1.184815,-0.022790,-0.045404,0.000000,0.001251,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399393.872438,-0.033591,0.085385,1.000000,1.184815,-0.022790,-0.045404,0.000000,0.001251,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399393.905806,-0.032430,0.084061,1.000000,1.184815,-0.022790,-0.045404,0.000000,0.001251,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399393.939138,-0.032430,0.084061,1.000000,1.184815,-0.022790,-0.045404,0.000000,0.001251,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
