time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1762412872.103633,0.034001,0.018017,1.000000,-0.179086,-0.009284,-0.029551,0.000000,-0.000370,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762412872.136993,0.034001,0.018017,1.000000,-0.179086,-0.009284,-0.029551,0.000000,-0.000370,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762412872.170293,0.033110,0.016320,1.000000,-0.179818,-0.009262,-0.029558,0.000000,-0.002144,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762412872.203635,0.033110,0.016320,1.000000,-0.179818,-0.009262,-0.029558,0.000000,-0.002144,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762412872.236989,0.032200,0.014588,1.000000,-0.179818,-0.009262,-0.029558,0.000000,-0.002144,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762412872.270263,0.032200,0.014588,1.000000,-0.179818,-0.009262,-0.029558,0.000000,-0.002144,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762412872.303632,0.031352,0.013162,1.000000,-0.180286,-0.008151,-0.021909,0.000000,-0.002221,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762412872.337013,0.031352,0.013162,1.000000,-0.180286,-0.008151,-0.021909,0.000000,-0.002221,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762412872.370451,0.030625,0.011939,1.000000,-0.180286,-0.008151,-0.021909,0.000000,-0.002221,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762412872.403645,0.030625,0.011939,1.000000,-0.180286,-0.008151,-0.021909,0.000000,-0.002221,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762412872.436991,0.029760,0.010484,1.000000,-0.180286,-0.008151,-0.021909,0.000000,-0.002221,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762412872.470304,0.029760,0.010484,1.000000,-0.180286,-0.008151,-0.021909,0.000000,-0.002221,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
