time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1762399716.497708,-0.012048,0.082077,1.000000,0.345231,-0.010022,-0.039281,0.000000,-0.000554,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399716.531019,-0.011805,0.079538,1.000000,0.345231,-0.010022,-0.039281,0.000000,-0.000554,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399716.564338,-0.011805,0.079538,1.000000,0.345231,-0.010022,-0.039281,0.000000,-0.000554,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399716.597694,-0.011649,0.077025,1.000000,0.346074,-0.011184,-0.038303,0.000000,-0.000020,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399716.631063,-0.011649,0.077025,1.000000,0.346074,-0.011184,-0.038303,0.000000,-0.000020,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399716.664344,-0.011548,0.075385,1.000000,0.346074,-0.011184,-0.038303,0.000000,-0.000020,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399716.697670,-0.011548,0.075385,1.000000,0.346074,-0.011184,-0.038303,0.000000,-0.000020,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399716.731044,-0.011548,0.075385,1.000000,0.346074,-0.011184,-0.038303,0.000000,-0.000020,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399716.764331,-0.011302,0.071426,1.000000,0.346074,-0.011184,-0.038303,0.000000,-0.000020,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399716.797683,-0.011133,0.069168,1.000000,0.346074,-0.010418,-0.037405,0.000000,-0.000018,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399716.831072,-0.011133,0.069168,1.000000,0.346074,-0.010418,-0.037405,0.000000,-0.000018,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399716.864316,-0.010926,0.066391,1.000000,0.345425,-0.010394,-0.037412,0.000000,-0.001616,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399716.897698,-0.010926,0.066391,1.000000,0.345425,-0.010394,-0.037412,0.000000,-0.001616,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399716.931077,-0.010745,0.063961,1.000000,0.345425,-0.010394,-0.037412,0.000000,-0.001616,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399716.964348,-0.010745,0.063961,1.000000,0.345425,-0.010394,-0.037412,0.000000,-0.001616,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399716.997731,-0.010617,0.062249,1.000000,0.345425,-0.010394,-0.037412,0.000000,-0.001616,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399717.031039,-0.010617,0.062249,1.000000,0.345425,-0.010394,-0.037412,0.000000,-0.001616,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399717.064350,-0.010317,0.058485,1.000000,0.346159,-0.010450,-0.038293,0.000000,-0.001157,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399717.097688,-0.010317,0.058485,1.000000,0.346159,-0.010450,-0.038293,0.000000,-0.001157,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399717.131150,-0.010133,0.056191,1.000000,0.346159,-0.010450,-0.038293,0.000000,-0.001157,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399717.164512,-0.010133,0.056191,1.000000,0.346159,-0.010450,-0.038293,0.000000,-0.001157,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399717.197707,-0.010004,0.053598,1.000000,0.346159,-0.010946,-0.035878,0.000000,-0.001042,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399717.231002,-0.010004,0.053598,1.000000,0.346159,-0.010946,-0.035878,0.000000,-0.001042,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399717.264361,-0.009869,0.050912,1.000000,0.347352,-0.010989,-0.035865,0.000000,0.002045,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399717.297709,-0.009869,0.050912,1.000000,0.347352,-0.010989,-0.035865,0.000000,0.002045,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399717.331017,-0.009801,0.049552,1.000000,0.347352,-0.010989,-0.035865,0.000000,0.002045,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399717.364352,-0.009801,0.049552,1.000000,0.347352,-0.010989,-0.035865,0.000000,0.002045,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399717.397733,-0.009676,0.047052,1.000000,0.347352,-0.010989,-0.035865,0.000000,0.002045,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399717.431070,-0.009676,0.047052,1.000000,0.347352,-0.010989,-0.035865,0.000000,0.002045,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399717.464363,-0.009560,0.044785,1.000000,0.347469,-0.009470,-0.030994,0.000000,0.001894,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399717.497680,-0.009460,0.042821,1.000000,0.347469,-0.009470,-0.030994,0.000000,0.001894,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399717.531009,-0.009460,0.042821,1.000000,0.347469,-0.009470,-0.030994,0.000000,0.001894,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399717.564337,-0.009450,0.040798,1.000000,0.347469,-0.010263,-0.028762,0.000000,0.001704,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399717.597675,-0.009450,0.040798,1.000000,0.347469,-0.010263,-0.028762,0.000000,0.001704,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762399717.631022,-0.009441,0.038819,1.000000,0.346818,-0.010244,-0.028769,0.000000,-0.000109,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
