time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1762404454.793185,0.122035,0.405831,1.000000,0.544915,0.323661,0.131832,0.000000,-0.112647,0,0,0,0,0,0,0,0,0.135658,-0.037385,0.000000,-0.045508
1762404454.826490,0.135485,0.422600,1.000000,0.544915,0.323357,0.118001,0.000000,-0.101382,0,0,0,0,0,0,0,0,0.135658,-0.037385,0.000000,-0.045508
1762404454.859869,0.135485,0.422600,1.000000,0.544915,0.323357,0.118001,0.000000,-0.101382,0,0,0,0,0,0,0,0,0.135658,-0.037385,0.000000,-0.045508
1762404454.893163,0.150891,0.441809,1.000000,0.535352,0.322214,0.121088,0.000000,-0.115540,0,0,0,0,0,0,0,0,0.130706,-0.035928,0.000000,-0.039348
1762404454.926522,0.150891,0.441809,1.000000,0.535352,0.322214,0.121088,0.000000,-0.115540,0,0,0,0,0,0,0,0,0.130706,-0.035928,0.000000,-0.039348
1762404454.959843,0.164844,0.459207,1.000000,0.535352,0.322214,0.121088,0.000000,-0.115540,0,0,0,0,0,0,0,0,0.130706,-0.035928,0.000000,-0.039348
1762404454.993220,0.164844,0.459207,1.000000,0.535352,0.322214,0.121088,0.000000,-0.115540,0,0,0,0,0,0,0,0,0.119784,-0.036944,0.000000,-0.033893
1762404455.026496,0.180567,0.476948,1.000000,0.530838,0.323610,0.105376,0.000000,-0.106461,0,0,0,0,0,0,0,0,0.119784,-0.036944,0.000000,-0.033893
1762404455.059893,0.180567,0.476948,1.000000,0.530838,0.323610,0.105376,0.000000,-0.106461,0,0,0,0,0,0,0,0,0.119784,-0.036944,0.000000,-0.033893
1762404455.093163,0.195216,0.493477,1.000000,0.530838,0.323610,0.105376,0.000000,-0.106461,0,0,0,0,0,0,0,0,0.114215,-0.035868,0.000000,-0.028469
1762404455.126505,0.195216,0.493477,1.000000,0.530838,0.323610,0.105376,0.000000,-0.106461,0,0,0,0,0,0,0,0,0.114215,-0.035868,0.000000,-0.028469
1762404455.159859,0.210286,0.510482,1.000000,0.530838,0.323610,0.105376,0.000000,-0.106461,0,0,0,0,0,0,0,0,0.114215,-0.035868,0.000000,-0.028469
1762404455.193173,0.210286,0.510482,1.000000,0.530838,0.323610,0.105376,0.000000,-0.106461,0,0,0,0,0,0,0,0,0.103468,-0.036859,0.000000,-0.023320
1762404455.226547,0.210286,0.510482,1.000000,0.530838,0.323610,0.105376,0.000000,-0.106461,0,0,0,0,0,0,0,0,0.103468,-0.036859,0.000000,-0.023320
1762404455.259912,0.224107,0.526627,1.000000,0.530925,0.289542,0.099784,0.000000,-0.095771,0,0,0,0,0,0,0,0,0.103468,-0.036859,0.000000,-0.023320
1762404455.293187,0.237244,0.541973,1.000000,0.530925,0.289542,0.099784,0.000000,-0.095771,0,0,0,0,0,0,0,0,0.099085,-0.036751,0.000000,-0.018685
1762404455.326571,0.237244,0.541973,1.000000,0.530925,0.289542,0.099784,0.000000,-0.095771,0,0,0,0,0,0,0,0,0.099085,-0.036751,0.000000,-0.018685
1762404455.360027,0.237244,0.541973,1.000000,0.530925,0.289542,0.099784,0.000000,-0.095771,0,0,0,0,0,0,0,0,0.099085,-0.036751,0.000000,-0.018685
1762404455.393203,0.252612,0.559926,1.000000,0.530925,0.289542,0.099784,0.000000,-0.095771,0,0,0,0,0,0,0,0,0.089034,-0.039701,0.000000,-0.014519
1762404455.426529,0.252612,0.559926,1.000000,0.530925,0.289542,0.099784,0.000000,-0.095771,0,0,0,0,0,0,0,0,0.089034,-0.039701,0.000000,-0.014519
1762404455.459904,0.262595,0.571961,1.000000,0.530925,0.237892,0.086147,0.000000,-0.086194,0,0,0,0,0,0,0,0,0.089034,-0.039701,0.000000,-0.014519
1762404455.493201,0.262595,0.571961,1.000000,0.530925,0.237892,0.086147,0.000000,-0.086194,0,0,0,0,0,0,0,0,0.087018,-0.040333,0.000000,-0.010769
1762404455.526554,0.272954,0.584451,1.000000,0.535104,0.238250,0.085152,0.000000,-0.067595,0,0,0,0,0,0,0,0,0.087018,-0.040333,0.000000,-0.010769
1762404455.559892,0.272954,0.584451,1.000000,0.535104,0.238250,0.085152,0.000000,-0.067595,0,0,0,0,0,0,0,0,0.087018,-0.040333,0.000000,-0.010769
1762404455.593239,0.283333,0.596964,1.000000,0.535104,0.238250,0.085152,0.000000,-0.067595,0,0,0,0,0,0,0,0,0.080603,-0.041916,0.000000,-0.007351
1762404455.626576,0.283333,0.596964,1.000000,0.535104,0.238250,0.085152,0.000000,-0.067595,0,0,0,0,0,0,0,0,0.080603,-0.041916,0.000000,-0.007351
1762404455.659864,0.294604,0.609545,1.000000,0.542078,0.219511,0.067470,0.000000,-0.056392,0.023671,0.023668,1.000000,0.785336,0.235610,0.235580,0.000000,0.000000,0.080603,-0.041916,0.000000,-0.007351
